"","X","...1","...2","file_id","date","newspaper_name","newspaper_city","newspaper_state","URL","sn","year","month","day","edition","news_address","has_article_highlights","last_modified","num_annotations","flag_irrelevant","flag_bad_layout","flag_other","last_modified_by","last_modified_by_name","newspaper_state_clean"
"9292",48138,48138,48138,70863,"1875-06-15","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70863/vi_fezza_ver01/sn85025007/1875/06/15/ed-1/seq-2/0?user_id=6","sn85025007",1875,6,15,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9293",48139,48139,48139,70864,"1875-06-14","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70864/vi_fezza_ver01/sn85025007/1875/06/14/ed-1/seq-3/0?user_id=6","sn85025007",1875,6,14,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9294",48140,48140,48140,70865,"1876-10-31","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70865/vi_fezza_ver01/sn85025007/1876/10/31/ed-1/seq-3/0?user_id=6","sn85025007",1876,10,31,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9295",48141,48141,48141,70866,"1874-12-14","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70866/vi_fezza_ver01/sn85025007/1874/12/14/ed-1/seq-2/0?user_id=6","sn85025007",1874,12,14,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9296",48142,48142,48142,70867,"1874-09-28","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70867/vi_fezza_ver01/sn85025007/1874/09/28/ed-1/seq-3/0?user_id=6","sn85025007",1874,9,28,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9297",48143,48143,48143,70868,"1873-10-02","The Daily state journal","Alexandria","Va","https://articleextractor.org/pages//70868/vi_forego_ver01/sn84024670/1873/10/02/ed-1/seq-1/0?user_id=6","sn84024670",1873,10,2,"ed-1","Alexandria,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9298",48144,48144,48144,70869,"1872-01-23","The Daily state journal","Alexandria","Va","https://articleextractor.org/pages//70869/vi_forego_ver01/sn84024670/1872/01/23/ed-1/seq-1/0?user_id=6","sn84024670",1872,1,23,"ed-1","Alexandria,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9299",48145,48145,48145,70873,"1874-12-16","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70873/vi_fezza_ver01/sn85025007/1874/12/16/ed-1/seq-2/0?user_id=6","sn85025007",1874,12,16,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9300",48146,48146,48146,70874,"1872-04-16","The Daily state journal","Alexandria","Va","https://articleextractor.org/pages//70874/vi_forego_ver01/sn84024670/1872/04/16/ed-1/seq-1/0?user_id=6","sn84024670",1872,4,16,"ed-1","Alexandria,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9301",48147,48147,48147,70875,"1873-07-08","The Daily state journal","Alexandria","Va","https://articleextractor.org/pages//70875/vi_forego_ver01/sn84024670/1873/07/08/ed-1/seq-1/0?user_id=6","sn84024670",1873,7,8,"ed-1","Alexandria,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9302",48148,48148,48148,70876,"1872-01-09","The Daily state journal","Alexandria","Va","https://articleextractor.org/pages//70876/vi_forego_ver01/sn84024670/1872/01/09/ed-1/seq-1/0?user_id=6","sn84024670",1872,1,9,"ed-1","Alexandria,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9303",48149,48149,48149,70877,"1871-12-21","The Daily state journal","Alexandria","Va","https://articleextractor.org/pages//70877/vi_forego_ver01/sn84024670/1871/12/21/ed-1/seq-4/0?user_id=6","sn84024670",1871,12,21,"ed-1","Alexandria,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9304",48150,48150,48150,70878,"1904-01-25","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70878/vi_foreigner_ver01/sn85025007/1904/01/25/ed-1/seq-2/0?user_id=6","sn85025007",1904,1,25,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9305",48151,48151,48151,70879,"1904-04-22","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70879/vi_foreigner_ver01/sn85025007/1904/04/22/ed-1/seq-2/0?user_id=6","sn85025007",1904,4,22,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9306",48152,48152,48152,70880,"1903-11-03","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70880/vi_foreigner_ver01/sn85025007/1903/11/03/ed-1/seq-2/0?user_id=6","sn85025007",1903,11,3,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9307",48153,48153,48153,70881,"1904-05-20","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70881/vi_foreigner_ver01/sn85025007/1904/05/20/ed-1/seq-2/0?user_id=6","sn85025007",1904,5,20,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9308",48154,48154,48154,70882,"1904-06-27","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70882/vi_foreigner_ver01/sn85025007/1904/06/27/ed-1/seq-2/0?user_id=6","sn85025007",1904,6,27,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9309",48155,48155,48155,70884,"1904-04-23","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70884/vi_foreigner_ver01/sn85025007/1904/04/23/ed-1/seq-2/0?user_id=6","sn85025007",1904,4,23,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9310",48156,48156,48156,70885,"1904-07-07","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70885/vi_foreigner_ver01/sn85025007/1904/07/07/ed-1/seq-2/0?user_id=6","sn85025007",1904,7,7,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9311",48157,48157,48157,70886,"1904-07-23","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70886/vi_foreigner_ver01/sn85025007/1904/07/23/ed-1/seq-2/0?user_id=6","sn85025007",1904,7,23,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9312",48158,48158,48158,70887,"1904-03-16","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70887/vi_foreigner_ver01/sn85025007/1904/03/16/ed-1/seq-3/0?user_id=6","sn85025007",1904,3,16,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9313",48159,48159,48159,70888,"1904-01-15","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70888/vi_foreigner_ver01/sn85025007/1904/01/15/ed-1/seq-4/0?user_id=6","sn85025007",1904,1,15,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9314",48160,48160,48160,70889,"1904-06-16","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70889/vi_foreigner_ver01/sn85025007/1904/06/16/ed-1/seq-2/0?user_id=6","sn85025007",1904,6,16,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9315",48161,48161,48161,70890,"1871-08-09","The Daily state journal","Alexandria","Va","https://articleextractor.org/pages//70890/vi_forego_ver01/sn84024670/1871/08/09/ed-1/seq-1/0?user_id=6","sn84024670",1871,8,9,"ed-1","Alexandria,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9316",48162,48162,48162,70891,"1904-07-01","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70891/vi_foreigner_ver01/sn85025007/1904/07/01/ed-1/seq-1/0?user_id=6","sn85025007",1904,7,1,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9317",48163,48163,48163,70892,"1904-08-18","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70892/vi_foreigner_ver01/sn85025007/1904/08/18/ed-1/seq-2/0?user_id=6","sn85025007",1904,8,18,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9318",48164,48164,48164,70893,"1904-09-24","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70893/vi_foreigner_ver01/sn85025007/1904/09/24/ed-1/seq-1/0?user_id=6","sn85025007",1904,9,24,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9319",48165,48165,48165,70894,"1904-08-15","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70894/vi_foreigner_ver01/sn85025007/1904/08/15/ed-1/seq-2/0?user_id=6","sn85025007",1904,8,15,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9320",48166,48166,48166,70895,"1904-10-11","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70895/vi_foreigner_ver01/sn85025007/1904/10/11/ed-1/seq-2/0?user_id=6","sn85025007",1904,10,11,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9321",48167,48167,48167,70896,"1904-10-13","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70896/vi_foreigner_ver01/sn85025007/1904/10/13/ed-1/seq-2/0?user_id=6","sn85025007",1904,10,13,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9322",48168,48168,48168,70897,"1904-11-01","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70897/vi_foreigner_ver01/sn85025007/1904/11/01/ed-1/seq-2/0?user_id=6","sn85025007",1904,11,1,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9323",48169,48169,48169,70898,"1905-01-05","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70898/vi_foreigner_ver01/sn85025007/1905/01/05/ed-1/seq-2/0?user_id=6","sn85025007",1905,1,5,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9324",48170,48170,48170,70899,"1905-08-12","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70899/vi_foreigner_ver01/sn85025007/1905/08/12/ed-1/seq-2/0?user_id=6","sn85025007",1905,8,12,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9325",48171,48171,48171,70901,"1904-10-25","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70901/vi_foreigner_ver01/sn85025007/1904/10/25/ed-1/seq-2/0?user_id=6","sn85025007",1904,10,25,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9326",48172,48172,48172,70902,"1905-07-17","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70902/vi_foreigner_ver01/sn85025007/1905/07/17/ed-1/seq-2/0?user_id=6","sn85025007",1905,7,17,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9327",48173,48173,48173,70903,"1905-09-06","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70903/vi_foreigner_ver01/sn85025007/1905/09/06/ed-1/seq-1/0?user_id=6","sn85025007",1905,9,6,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9328",48174,48174,48174,70904,"1905-10-17","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70904/vi_foreigner_ver01/sn85025007/1905/10/17/ed-1/seq-2/0?user_id=6","sn85025007",1905,10,17,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9329",48175,48175,48175,70905,"1904-03-28","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70905/vi_foreigner_ver01/sn85025007/1904/03/28/ed-1/seq-2/0?user_id=6","sn85025007",1904,3,28,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9330",48176,48176,48176,70906,"1903-12-05","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70906/vi_foreigner_ver01/sn85025007/1903/12/05/ed-1/seq-2/0?user_id=6","sn85025007",1903,12,5,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9331",48177,48177,48177,70907,"1903-12-01","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70907/vi_foreigner_ver01/sn85025007/1903/12/01/ed-1/seq-1/0?user_id=6","sn85025007",1903,12,1,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9332",48178,48178,48178,70908,"1905-04-13","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70908/vi_foreigner_ver01/sn85025007/1905/04/13/ed-1/seq-1/0?user_id=6","sn85025007",1905,4,13,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9333",48179,48179,48179,70910,"1905-11-22","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70910/vi_foreigner_ver01/sn85025007/1905/11/22/ed-1/seq-2/0?user_id=6","sn85025007",1905,11,22,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9334",48180,48180,48180,70911,"1905-10-12","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70911/vi_foreigner_ver01/sn85025007/1905/10/12/ed-1/seq-2/0?user_id=6","sn85025007",1905,10,12,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9335",48181,48181,48181,70912,"1906-08-27","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70912/vi_foreigner_ver01/sn85025007/1906/08/27/ed-1/seq-4/0?user_id=6","sn85025007",1906,8,27,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9336",48182,48182,48182,70913,"1905-11-13","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70913/vi_foreigner_ver01/sn85025007/1905/11/13/ed-1/seq-3/0?user_id=6","sn85025007",1905,11,13,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9337",48183,48183,48183,70914,"1906-03-21","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70914/vi_foreigner_ver01/sn85025007/1906/03/21/ed-1/seq-2/0?user_id=6","sn85025007",1906,3,21,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9338",48184,48184,48184,70915,"1905-02-18","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70915/vi_foreigner_ver01/sn85025007/1905/02/18/ed-1/seq-2/0?user_id=6","sn85025007",1905,2,18,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9339",48185,48185,48185,70916,"1906-08-17","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70916/vi_foreigner_ver01/sn85025007/1906/08/17/ed-1/seq-1/0?user_id=6","sn85025007",1906,8,17,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9340",48186,48186,48186,70917,"1906-12-24","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70917/vi_foreigner_ver01/sn85025007/1906/12/24/ed-1/seq-2/0?user_id=6","sn85025007",1906,12,24,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9341",48187,48187,48187,70918,"1906-10-05","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70918/vi_foreigner_ver01/sn85025007/1906/10/05/ed-1/seq-2/0?user_id=6","sn85025007",1906,10,5,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9342",48188,48188,48188,70919,"1906-10-03","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70919/vi_foreigner_ver01/sn85025007/1906/10/03/ed-1/seq-2/0?user_id=6","sn85025007",1906,10,3,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9343",48189,48189,48189,70920,"1906-08-25","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70920/vi_foreigner_ver01/sn85025007/1906/08/25/ed-1/seq-2/0?user_id=6","sn85025007",1906,8,25,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9344",48190,48190,48190,70921,"1907-01-14","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70921/vi_foreigner_ver01/sn85025007/1907/01/14/ed-1/seq-2/0?user_id=6","sn85025007",1907,1,14,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9345",48191,48191,48191,70923,"1907-03-09","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70923/vi_foreigner_ver01/sn85025007/1907/03/09/ed-1/seq-2/0?user_id=6","sn85025007",1907,3,9,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9346",48192,48192,48192,70924,"1907-03-12","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70924/vi_foreigner_ver01/sn85025007/1907/03/12/ed-1/seq-2/0?user_id=6","sn85025007",1907,3,12,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9347",48193,48193,48193,70928,"1906-10-19","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70928/vi_foreigner_ver01/sn85025007/1906/10/19/ed-1/seq-2/0?user_id=6","sn85025007",1906,10,19,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9348",48194,48194,48194,70929,"1907-05-27","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70929/vi_foreigner_ver01/sn85025007/1907/05/27/ed-1/seq-2/0?user_id=6","sn85025007",1907,5,27,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9349",48195,48195,48195,70930,"1910-03-04","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70930/vi_foreigner_ver01/sn85025007/1910/03/04/ed-1/seq-1/0?user_id=6","sn85025007",1910,3,4,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9350",48196,48196,48196,70931,"1906-10-10","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70931/vi_foreigner_ver01/sn85025007/1906/10/10/ed-1/seq-2/0?user_id=6","sn85025007",1906,10,10,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9351",48197,48197,48197,70933,"1906-10-31","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70933/vi_foreigner_ver01/sn85025007/1906/10/31/ed-1/seq-2/0?user_id=6","sn85025007",1906,10,31,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9352",48198,48198,48198,70934,"1910-05-14","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70934/vi_foreigner_ver01/sn85025007/1910/05/14/ed-1/seq-3/0?user_id=6","sn85025007",1910,5,14,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9353",48199,48199,48199,70935,"1907-07-19","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70935/vi_foreigner_ver01/sn85025007/1907/07/19/ed-1/seq-2/0?user_id=6","sn85025007",1907,7,19,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9354",48200,48200,48200,70936,"1910-03-09","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70936/vi_foreigner_ver01/sn85025007/1910/03/09/ed-1/seq-3/0?user_id=6","sn85025007",1910,3,9,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9355",48201,48201,48201,70937,"1910-07-02","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70937/vi_foreigner_ver01/sn85025007/1910/07/02/ed-1/seq-2/0?user_id=6","sn85025007",1910,7,2,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9356",48202,48202,48202,70938,"1907-04-19","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70938/vi_foreigner_ver01/sn85025007/1907/04/19/ed-1/seq-2/0?user_id=6","sn85025007",1907,4,19,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9357",48203,48203,48203,70939,"1910-03-18","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70939/vi_foreigner_ver01/sn85025007/1910/03/18/ed-1/seq-2/0?user_id=6","sn85025007",1910,3,18,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9358",48204,48204,48204,70940,"1905-04-19","Lexington gazette","Lexington","Va","https://articleextractor.org/pages//70940/vi_franck_ver01/sn84024716/1905/04/19/ed-1/seq-1/0?user_id=6","sn84024716",1905,4,19,"ed-1","Lexington,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9359",48205,48205,48205,70941,"1904-03-09","Lexington gazette","Lexington","Va","https://articleextractor.org/pages//70941/vi_franck_ver01/sn84024716/1904/03/09/ed-1/seq-2/0?user_id=6","sn84024716",1904,3,9,"ed-1","Lexington,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9360",48206,48206,48206,70942,"1910-01-29","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70942/vi_foreigner_ver01/sn85025007/1910/01/29/ed-1/seq-2/0?user_id=6","sn85025007",1910,1,29,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9361",48207,48207,48207,70943,"1906-10-15","Alexandria gazette","Alexandria","D.C","https://articleextractor.org/pages//70943/vi_foreigner_ver01/sn85025007/1906/10/15/ed-1/seq-2/0?user_id=6","sn85025007",1906,10,15,"ed-1","Alexandria,  D.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"DC"
"9362",48208,48208,48208,70944,"1900-03-28","Lexington gazette","Lexington","Va","https://articleextractor.org/pages//70944/vi_franck_ver01/sn84024716/1900/03/28/ed-1/seq-3/0?user_id=6","sn84024716",1900,3,28,"ed-1","Lexington,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9363",48209,48209,48209,70945,"1909-11-24","Lexington gazette","Lexington","Va","https://articleextractor.org/pages//70945/vi_franck_ver01/sn84024716/1909/11/24/ed-1/seq-1/0?user_id=6","sn84024716",1909,11,24,"ed-1","Lexington,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9364",48210,48210,48210,70946,"1907-08-21","Lexington gazette","Lexington","Va","https://articleextractor.org/pages//70946/vi_franck_ver01/sn84024716/1907/08/21/ed-1/seq-2/0?user_id=6","sn84024716",1907,8,21,"ed-1","Lexington,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9365",48211,48211,48211,70947,"1902-08-06","Lexington gazette","Lexington","Va","https://articleextractor.org/pages//70947/vi_franck_ver01/sn84024716/1902/08/06/ed-1/seq-4/0?user_id=6","sn84024716",1902,8,6,"ed-1","Lexington,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9366",48212,48212,48212,70948,"1900-09-12","Lexington gazette","Lexington","Va","https://articleextractor.org/pages//70948/vi_franck_ver01/sn84024716/1900/09/12/ed-1/seq-2/0?user_id=6","sn84024716",1900,9,12,"ed-1","Lexington,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9367",48213,48213,48213,70951,"1904-10-26","Lexington gazette","Lexington","Va","https://articleextractor.org/pages//70951/vi_franck_ver01/sn84024716/1904/10/26/ed-1/seq-2/0?user_id=6","sn84024716",1904,10,26,"ed-1","Lexington,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
"9368",48214,48214,48214,70952,"1906-06-06","Lexington gazette","Lexington","Va","https://articleextractor.org/pages//70952/vi_franck_ver01/sn84024716/1906/06/06/ed-1/seq-1/0?user_id=6","sn84024716",1906,6,6,"ed-1","Lexington,  Va",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"VA"
